pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035852243,30815,Thigh,-0.01464,-0.068808,1.047248,1.26,-2.52,-0.21,-78
1786035852283,30855,Thigh,-0.012688,-0.067832,1.045784,1.33,-2.59,-0.21,-79
1786035852376,30935,Thigh,-0.015616,-0.069296,1.047248,1.19,-2.59,-0.21,-77
1786035852442,31015,Thigh,-0.012688,-0.068808,1.0492,1.4,-2.52,-0.14,-77
1786035852513,31095,Thigh,-0.015616,-0.068808,1.047248,1.4,-2.59,-0.21,-78
1786035852539,31135,Thigh,-0.015128,-0.06832,1.047736,1.33,-2.59,-0.21,-79
1786035852717,31215,Thigh,-0.014152,-0.068808,1.043832,1.26,-2.59,-0.28,-79
1786035852718,31255,Thigh,-0.0122,-0.06588,1.045296,1.33,-2.52,-0.14,-79
1786035852718,31295,Thigh,-0.015616,-0.06832,1.067256,1.89,-3.01,-0.14,-79
1786035852721,31335,Thigh,-0.012688,-0.065392,1.047248,0.98,-2.45,-0.21,-79
1786035852881,31455,Thigh,-0.015128,-0.068808,1.048224,1.33,-2.45,-0.14,-78
1786035852962,31535,Thigh,-0.015616,-0.068808,1.04676,1.33,-2.52,-0.21,-78
1786035853091,31655,Thigh,-0.01464,-0.065392,1.045296,1.05,-2.45,-0.21,-78
1786035853203,31775,Thigh,-0.01464,-0.06832,1.051152,1.61,-2.59,-0.21,-78
1786035853396,31975,Thigh,-0.013664,-0.069296,1.045784,1.26,-2.66,-0.28,-78
1786035853455,32055,Thigh,-0.014152,-0.06344,1.037976,0.98,-2.31,-0.21,-78
1786035853522,32095,Thigh,-0.012688,-0.066368,1.041392,1.12,-2.52,-0.21,-79
1786035853533,32135,Thigh,-0.014152,-0.069784,1.052616,1.33,-2.73,-0.21,-79
1786035853621,32175,Thigh,-0.016104,-0.065392,1.043344,1.26,-2.59,-0.28,-78
1786035853857,32295,Thigh,-0.016104,-0.07076,1.05164,1.4,-2.73,-0.28,-78
1786035853858,32335,Thigh,-0.015128,-0.071736,1.043344,1.12,-2.59,-0.14,-78
1786035853859,32375,Thigh,-0.015128,-0.069296,1.050664,1.33,-2.73,-0.14,-78
1786035853860,32415,Thigh,-0.012688,-0.065392,1.039928,1.05,-2.45,-0.14,-78
1786035853884,32455,Thigh,-0.011712,-0.064416,1.040416,1.05,-2.52,-0.21,-78
1786035853998,32575,Thigh,-0.015128,-0.068808,1.048712,1.26,-2.45,-0.14,-79
