pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1785980354278,41438,Knee,0.01952,-0.013664,1.037976,1.61,-4.06,-0.49,-70
1785980354319,41518,Knee,0.01952,-0.0122,1.037488,1.54,-4.2,-0.7,-70
1785980354421,41598,Knee,0.01952,-0.01464,1.036024,1.54,-4.13,-0.7,-70
1785980354480,41678,Knee,0.020496,-0.012688,1.039928,1.47,-3.99,-0.7,-70
1785980354579,41757,Knee,0.020496,-0.011224,1.037,1.4,-4.13,-0.7,-70
1785980354645,41838,Knee,0.01952,-0.01464,1.038464,1.54,-4.06,-0.56,-70
1785980354740,41919,Knee,0.024888,-0.014152,1.042368,1.61,-3.85,-0.84,-70
1785980354815,41999,Knee,0.019032,-0.012688,1.03944,1.54,-4.06,-0.7,-70
1785980354900,42080,Knee,0.020496,-0.013664,1.037976,1.47,-3.99,-0.63,-70
1785980354979,42159,Knee,0.021472,-0.011712,1.038952,1.54,-4.13,-0.56,-70
1785980355048,42241,Knee,0.019032,-0.012688,1.037488,1.54,-4.06,-0.77,-70
1785980355225,42322,Knee,0.01952,-0.013176,1.037,1.47,-4.06,-0.7,-70
1785980355236,42400,Knee,0.016592,-0.011224,1.037488,1.54,-4.13,-0.7,-70
1785980355299,42478,Knee,0.016104,-0.0122,1.035048,1.54,-4.2,-0.7,-69
1785980355377,42557,Knee,0.018056,-0.011712,1.040416,1.47,-4.13,-0.7,-69
1785980355455,42638,Knee,0.014152,-0.0122,1.038952,1.54,-4.55,-0.77,-69
1785980355537,42717,Knee,0.019032,-0.013664,1.046272,1.68,-3.43,-0.7,-69
1785980355736,42797,Knee,0.020008,-0.010248,1.035536,1.4,-4.2,-0.63,-70
1785980355755,42876,Knee,0.018056,-0.0122,1.041392,1.61,-3.99,-0.77,-70
1785980355773,42954,Knee,0.01708,-0.012688,1.035536,1.47,-4.41,-0.63,-70
1785980355853,43034,Knee,0.020008,-0.013176,1.039928,1.47,-3.99,-0.77,-70
1785980355934,43114,Knee,0.020008,-0.013176,1.030656,1.4,-4.2,-0.7,-70
1785980356012,43193,Knee,0.018056,-0.011712,1.035048,1.61,-4.13,-0.7,-70
1785980356093,43273,Knee,0.01952,-0.00976,1.039928,1.47,-3.92,-0.77,-70
1785980356176,43353,Knee,0.014152,-0.014152,1.037976,1.4,-4.27,-0.56,-70
1785980356254,43433,Knee,0.016592,-0.013176,1.040904,1.54,-4.13,-0.7,-70
1785980356330,43513,Knee,0.020984,-0.008784,1.03944,1.47,-4.06,-0.77,-70
1785980356431,43593,Knee,0.028304,-0.012688,1.03944,1.54,-3.5,-0.63,-70
1785980356517,43674,Knee,0.017568,-0.011224,1.04188,1.54,-4.06,-0.77,-70
1785980356604,43754,Knee,0.01952,-0.011712,1.03944,1.47,-4.13,-0.7,-70
1785980356666,43835,Knee,0.019032,-0.013176,1.037,1.54,-4.06,-0.77,-70
1785980356757,43915,Knee,0.019032,-0.012688,1.039928,1.54,-4.13,-0.7,-70
1785980356823,43996,Knee,0.020008,-0.012688,1.037,1.61,-4.06,-0.7,-70
1785980356886,44076,Knee,0.018056,-0.0122,1.037976,1.47,-4.06,-0.63,-70
1785980356966,44157,Knee,0.019032,-0.014152,1.036024,1.54,-3.99,-0.7,-70
1785980357048,44237,Knee,0.019032,-0.011712,1.038952,1.54,-3.99,-0.77,-70
1785980357146,44319,Knee,0.016592,-0.013176,1.039928,1.54,-4.06,-0.56,-70
1785980357225,44400,Knee,0.018056,-0.011712,1.03944,1.61,-4.06,-0.7,-70
1785980357306,44480,Knee,0.01952,-0.012688,1.038952,1.61,-4.06,-0.7,-70
1785980357368,44560,Knee,0.021472,-0.011224,1.03944,1.54,-4.06,-0.56,-70
1785980357466,44639,Knee,0.01708,-0.0122,1.041392,1.54,-4.06,-0.63,-70
1785980357544,44720,Knee,0.020008,-0.01464,1.039928,1.54,-4.13,-0.7,-70
1785980357627,44801,Knee,0.019032,-0.012688,1.040904,1.54,-4.13,-0.7,-70
1785980357785,44883,Knee,0.020008,-0.010736,1.037976,1.61,-4.13,-0.7,-71
1785980357844,45040,Knee,0.019032,-0.010736,1.038952,1.68,-4.13,-0.7,-71
1785980357962,45153,Knee,0.020496,-0.014152,1.038464,1.47,-4.06,-0.7,-71
1785980358044,45233,Knee,0.017568,-0.00976,1.03944,1.61,-4.13,-0.63,-71
1785980358143,45313,Knee,0.019032,-0.011712,1.037976,1.47,-4.06,-0.56,-71
1785980358202,45393,Knee,0.020496,-0.0122,1.040416,1.54,-4.13,-0.7,-71
1785980358299,45473,Knee,0.020008,-0.013176,1.039928,1.54,-4.13,-0.63,-71
1785980358379,45553,Knee,0.018544,-0.012688,1.038952,1.4,-4.06,-0.63,-71
1785980358460,45633,Knee,0.018056,-0.013176,1.037,1.54,-4.06,-0.7,-71
1785980358538,45713,Knee,0.020008,-0.011712,1.036512,1.47,-4.13,-0.56,-71
1785980358619,45793,Knee,0.01708,-0.013664,1.037976,1.54,-4.06,-0.63,-71
1785980358699,45874,Knee,0.018544,-0.011712,1.038952,1.54,-4.13,-0.63,-71
1785980358777,45954,Knee,0.01952,-0.013176,1.038952,1.61,-4.06,-0.7,-71
1785980358858,46033,Knee,0.018056,-0.011224,1.036512,1.54,-4.06,-0.63,-71
1785980358937,46116,Knee,0.018056,-0.011712,1.03944,1.68,-4.06,-0.7,-71
1785980359018,46196,Knee,0.020496,-0.012688,1.039928,1.54,-4.13,-0.63,-71
1785980359098,46277,Knee,0.020496,-0.012688,1.037,1.54,-4.06,-0.7,-71
1785980359172,46356,Knee,0.020984,-0.016592,1.037488,1.54,-4.06,-0.63,-71
1785980359254,46436,Knee,0.020496,-0.012688,1.038464,1.54,-4.13,-0.63,-71
1785980359332,46518,Knee,0.018056,-0.011712,1.035536,1.47,-4.13,-0.63,-71
1785980359416,46597,Knee,0.018056,-0.0122,1.040416,1.54,-3.99,-0.7,-71
1785980359494,46678,Knee,0.018056,-0.011224,1.040904,1.54,-4.13,-0.56,-71
1785980359572,46758,Knee,0.020008,-0.013176,1.038952,1.54,-4.06,-0.7,-71
1785980359652,46837,Knee,0.01952,-0.0122,1.037488,1.47,-3.99,-0.77,-71
1785980359736,46916,Knee,0.020496,-0.0122,1.03944,1.68,-4.06,-0.63,-71
1785980359812,46999,Knee,0.019032,-0.014152,1.03944,1.54,-4.13,-0.63,-70
1785980359911,47079,Knee,0.018544,-0.013176,1.038952,1.47,-4.06,-0.7,-70
1785980359971,47159,Knee,0.018056,-0.010736,1.037488,1.54,-4.13,-0.84,-70
1785980360071,47240,Knee,0.020496,-0.013176,1.040416,1.54,-4.13,-0.77,-70
1785980360149,47320,Knee,0.018544,-0.01464,1.037,1.54,-4.2,-0.63,-70
1785980360230,47400,Knee,0.018056,-0.01464,1.038952,1.54,-4.06,-0.63,-70
1785980360308,47480,Knee,0.017568,-0.011712,1.040416,1.47,-4.06,-0.63,-70
1785980360388,47560,Knee,0.017568,-0.0122,1.03944,1.54,-4.13,-0.63,-70
1785980360561,47642,Knee,0.018544,-0.011224,1.03944,1.61,-4.06,-0.7,-70
1785980360652,47722,Knee,0.018544,-0.01464,1.038464,1.54,-4.2,-0.7,-70
1785980360690,47801,Knee,0.01952,-0.0122,1.03944,1.61,-4.13,-0.7,-70
1785980360712,47879,Knee,0.018544,-0.012688,1.039928,1.54,-4.06,-0.7,-70
1785980360787,47960,Knee,0.017568,-0.011224,1.038952,1.54,-4.13,-0.7,-71
1785980360866,48041,Knee,0.018056,-0.011712,1.037976,1.47,-4.13,-0.63,-71
1785980360944,48121,Knee,0.017568,-0.011712,1.038464,1.4,-4.13,-0.77,-71
1785980361025,48199,Knee,0.020008,-0.012688,1.038464,1.47,-4.06,-0.63,-71
1785980361104,48279,Knee,0.020008,-0.013176,1.038952,1.54,-4.06,-0.77,-71
1785980361190,48360,Knee,0.018544,-0.010248,1.038464,1.54,-4.06,-0.63,-71
1785980361264,48440,Knee,0.018056,-0.012688,1.037976,1.54,-4.06,-0.7,-71
1785980361342,48519,Knee,0.019032,-0.010736,1.038464,1.47,-4.13,-0.77,-71
1785980361422,48599,Knee,0.01952,-0.013176,1.037,1.54,-4.06,-0.7,-71
1785980361503,48678,Knee,0.018056,-0.013176,1.038952,1.54,-3.99,-0.7,-71
1785980361580,48759,Knee,0.020984,-0.011712,1.038952,1.54,-4.06,-0.7,-71
1785980361660,48837,Knee,0.019032,-0.013176,1.04188,1.47,-4.06,-0.7,-71
1785980361740,48919,Knee,0.019032,-0.012688,1.037,1.54,-4.13,-0.77,-71
1785980361819,49000,Knee,0.019032,-0.012688,1.036512,1.54,-3.85,-0.56,-71
1785980361901,49081,Knee,0.019032,-0.011712,1.037976,1.54,-3.99,-0.56,-70
1785980361984,49162,Knee,0.017568,-0.013664,1.038464,1.54,-4.06,-0.77,-70
1785980362159,49244,Knee,0.020984,-0.011712,1.035536,1.47,-4.13,-0.7,-70
1785980362200,49324,Knee,0.020496,-0.011224,1.040904,1.54,-4.13,-0.77,-70
1785980362238,49403,Knee,0.020984,-0.013176,1.03944,1.47,-3.99,-0.7,-70
1785980362298,49483,Knee,0.020496,-0.010248,1.04188,1.54,-3.99,-0.7,-70
1785980362397,49563,Knee,0.018056,-0.011712,1.038952,1.54,-3.99,-0.7,-70
1785980362476,49644,Knee,0.017568,-0.01464,1.039928,1.61,-3.99,-0.7,-70
1785980362559,49724,Knee,0.020496,-0.013176,1.040904,1.4,-3.71,-0.7,-70
1785980362636,49804,Knee,0.018544,-0.015128,1.037976,1.54,-4.06,-0.7,-70
1785980362698,49883,Knee,0.015616,-0.01464,1.037976,1.54,-4.13,-0.56,-70
1785980362795,49964,Knee,0.016592,-0.011224,1.039928,1.54,-3.99,-0.7,-70
1785980362875,50044,Knee,0.020008,-0.0122,1.040416,1.47,-4.06,-0.77,-70
1785980362954,50125,Knee,0.018056,-0.011712,1.037488,1.61,-4.06,-0.7,-70
1785980363032,50206,Knee,0.018544,-0.010736,1.037976,1.54,-4.06,-0.63,-70
1785980363114,50286,Knee,0.016592,-0.011224,1.036512,1.61,-4.13,-0.7,-70
1785980363194,50366,Knee,0.020008,-0.011224,1.03944,1.54,-4.06,-0.56,-70
1785980363271,50446,Knee,0.017568,-0.0122,1.037488,1.54,-4.13,-0.7,-70
1785980363351,50528,Knee,0.017568,-0.011712,1.03944,1.61,-4.06,-0.7,-70
